execution_id,job_id,job_name,job_type,scheduled_hour,day_of_week,start_delay_minutes,previous_success_count,previous_failure_count,average_runtime_minutes,expected_data_volume,cpu_usage_percent,memory_usage_percent,dependency_status,job_status
5310,JOB010,ORDER_PROCESSING,Data Processing,7,Tuesday,25,11,1,48,458233,76,95,Ready,Success
5311,JOB008,SALES_REPORT,Synchronization,16,Saturday,30,15,6,12,64318,31,88,Ready,Success
5312,JOB014,MASTER_DATA_SYNC,Data Processing,14,Thursday,4,19,8,70,440515,61,80,Ready,Failed
5313,JOB007,CUSTOMER_REPORT,Backup,9,Thursday,5,18,0,75,383536,82,82,Ready,Failed
5314,JOB015,DAILY_ANALYTICS,Data Processing,14,Thursday,8,4,0,65,329692,28,80,Ready,Failed
5315,JOB005,BACKUP_JOB,Data Transfer,14,Wednesday,14,11,6,21,103589,41,56,Delayed,Failed
5316,JOB009,STOCK_UPDATE,Synchronization,22,Wednesday,9,28,4,75,218349,57,23,Ready,Success
5317,JOB020,ARCHIVE_JOB,Data Transfer,6,Sunday,16,4,0,101,168396,92,75,Ready,Success
5318,JOB020,ARCHIVE_JOB,Synchronization,12,Thursday,28,9,0,40,376424,76,62,Ready,Failed
5319,JOB010,ORDER_PROCESSING,Synchronization,16,Saturday,25,25,1,115,396541,86,40,Ready,Success
5320,JOB017,INVOICE_PROCESSING,Data Processing,8,Friday,18,16,9,72,319253,49,77,Delayed,Failed
5321,JOB019,SYSTEM_MONITORING,Data Processing,7,Saturday,11,14,8,112,92837,45,35,Ready,Failed
5322,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,19,Wednesday,8,7,2,84,98942,91,72,Ready,Success
5323,JOB014,MASTER_DATA_SYNC,Synchronization,20,Tuesday,14,7,8,25,480124,73,37,Not Ready,Failed
5324,JOB006,FINANCE_REPORT,Data Processing,17,Sunday,13,7,5,86,412954,51,76,Ready,Failed
5325,JOB016,WAREHOUSE_UPDATE,Data Processing,12,Wednesday,0,29,9,50,209767,41,57,Ready,Success
5326,JOB013,LOG_CLEANUP,Backup,15,Friday,16,9,5,50,470598,27,51,Ready,Success
5327,JOB016,WAREHOUSE_UPDATE,Data Processing,8,Monday,0,19,6,96,56845,85,38,Ready,Failed
5328,JOB017,INVOICE_PROCESSING,Data Transfer,11,Sunday,22,12,9,111,77955,33,67,Delayed,Failed
5329,JOB014,MASTER_DATA_SYNC,Backup,11,Wednesday,28,29,7,20,439571,24,93,Ready,Success
5330,JOB015,DAILY_ANALYTICS,Data Transfer,5,Saturday,20,15,2,115,347458,32,45,Ready,Failed
5331,JOB010,ORDER_PROCESSING,Backup,18,Sunday,21,8,7,26,432526,43,64,Ready,Failed
5332,JOB007,CUSTOMER_REPORT,Backup,6,Saturday,12,15,5,10,103825,54,64,Ready,Success
5333,JOB010,ORDER_PROCESSING,Synchronization,2,Thursday,30,9,5,98,410641,87,34,Not Ready,Failed
5334,JOB006,FINANCE_REPORT,Backup,15,Thursday,29,2,2,60,441635,45,37,Ready,Success
5335,JOB014,MASTER_DATA_SYNC,Reporting,17,Thursday,7,22,5,49,357989,93,50,Not Ready,Failed
5336,JOB020,ARCHIVE_JOB,Backup,15,Sunday,29,21,7,62,412448,57,34,Ready,Success
5337,JOB017,INVOICE_PROCESSING,Backup,22,Monday,12,24,6,32,470068,53,34,Delayed,Failed
5338,JOB009,STOCK_UPDATE,Data Transfer,6,Friday,15,27,9,21,332871,53,84,Ready,Success
5339,JOB016,WAREHOUSE_UPDATE,Backup,3,Sunday,1,13,9,40,319726,38,65,Ready,Success
5340,JOB007,CUSTOMER_REPORT,Data Processing,7,Tuesday,12,12,6,16,446234,22,94,Ready,Failed
5341,JOB004,DATA_TRANSFER,Data Transfer,12,Saturday,17,3,2,54,145096,55,35,Not Ready,Success
5342,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,12,Saturday,2,3,9,63,485974,23,74,Delayed,Failed
5343,JOB002,MONTHLY_PAYROLL,Data Transfer,16,Sunday,12,5,2,108,319189,45,49,Ready,Success
5344,JOB008,SALES_REPORT,Data Transfer,16,Sunday,18,23,4,16,451764,94,60,Ready,Success
5345,JOB014,MASTER_DATA_SYNC,Data Processing,4,Friday,12,18,4,104,407815,22,86,Delayed,Failed
5346,JOB017,INVOICE_PROCESSING,Data Transfer,5,Monday,18,10,8,66,463086,68,36,Ready,Failed
5347,JOB012,DATABASE_BACKUP,Data Transfer,18,Sunday,3,7,8,44,217651,28,45,Ready,Failed
5348,JOB020,ARCHIVE_JOB,Data Processing,12,Thursday,18,13,9,97,352143,65,92,Ready,Failed
5349,JOB013,LOG_CLEANUP,Backup,13,Friday,17,7,4,6,247414,85,83,Not Ready,Success
5350,JOB001,DAILY_SALES,Reporting,21,Tuesday,24,29,4,97,207192,33,77,Ready,Success
5351,JOB002,MONTHLY_PAYROLL,Backup,3,Thursday,5,13,5,98,487996,22,94,Ready,Failed
5352,JOB010,ORDER_PROCESSING,Data Processing,6,Tuesday,18,22,7,104,156531,21,22,Ready,Success
5353,JOB006,FINANCE_REPORT,Backup,7,Wednesday,24,6,5,112,22755,52,47,Ready,Success
5354,JOB013,LOG_CLEANUP,Data Transfer,12,Tuesday,30,20,5,29,399668,29,23,Ready,Failed
5355,JOB017,INVOICE_PROCESSING,Data Processing,5,Thursday,3,17,8,89,415439,72,59,Ready,Failed
5356,JOB007,CUSTOMER_REPORT,Data Processing,5,Wednesday,3,11,0,90,74129,63,94,Ready,Success
5357,JOB007,CUSTOMER_REPORT,Reporting,23,Thursday,23,13,3,78,474382,57,76,Not Ready,Failed
5358,JOB008,SALES_REPORT,Reporting,20,Saturday,6,14,9,35,163433,40,84,Delayed,Failed
5359,JOB014,MASTER_DATA_SYNC,Backup,2,Thursday,30,17,9,51,99815,54,66,Ready,Success
5360,JOB002,MONTHLY_PAYROLL,Data Transfer,2,Wednesday,6,28,1,64,241623,86,53,Ready,Success
5361,JOB007,CUSTOMER_REPORT,Reporting,12,Tuesday,25,11,8,77,349188,41,64,Ready,Failed
5362,JOB017,INVOICE_PROCESSING,Backup,21,Saturday,22,9,2,109,78539,39,51,Ready,Success
5363,JOB001,DAILY_SALES,Backup,1,Monday,25,11,9,107,192781,87,63,Delayed,Failed
5364,JOB014,MASTER_DATA_SYNC,Synchronization,15,Monday,15,7,1,102,233454,27,30,Delayed,Failed
5365,JOB001,DAILY_SALES,Synchronization,21,Monday,26,26,7,107,103941,70,55,Delayed,Success
5366,JOB008,SALES_REPORT,Data Transfer,5,Monday,15,5,3,45,191678,45,32,Ready,Success
5367,JOB009,STOCK_UPDATE,Synchronization,7,Friday,4,23,1,54,390746,70,76,Not Ready,Failed
5368,JOB008,SALES_REPORT,Data Transfer,22,Monday,14,18,3,27,113603,84,44,Ready,Success
5369,JOB017,INVOICE_PROCESSING,Data Transfer,7,Wednesday,22,0,6,16,275359,45,89,Not Ready,Failed
5370,JOB013,LOG_CLEANUP,Data Processing,5,Sunday,3,12,6,75,435390,66,56,Delayed,Failed
5371,JOB008,SALES_REPORT,Backup,13,Monday,23,21,0,100,293003,62,23,Ready,Success
5372,JOB006,FINANCE_REPORT,Synchronization,2,Thursday,24,15,0,87,323729,28,45,Delayed,Failed
5373,JOB019,SYSTEM_MONITORING,Reporting,9,Sunday,12,17,2,26,437444,54,32,Ready,Success
5374,JOB012,DATABASE_BACKUP,Data Transfer,2,Monday,27,11,1,60,333799,38,91,Delayed,Failed
5375,JOB015,DAILY_ANALYTICS,Data Transfer,11,Sunday,18,24,2,20,119019,67,70,Ready,Success
5376,JOB009,STOCK_UPDATE,Backup,16,Tuesday,6,4,3,62,457403,47,66,Ready,Success
5377,JOB014,MASTER_DATA_SYNC,Backup,4,Wednesday,11,20,6,76,36076,22,52,Delayed,Success
5378,JOB003,INVENTORY_UPDATE,Synchronization,19,Wednesday,25,12,1,98,248597,37,61,Not Ready,Failed
5379,JOB012,DATABASE_BACKUP,Synchronization,8,Sunday,8,25,6,55,385842,32,50,Ready,Success
5380,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,20,Saturday,16,7,4,10,344681,46,59,Ready,Success
5381,JOB003,INVENTORY_UPDATE,Data Processing,19,Friday,1,5,7,6,71655,59,35,Ready,Success
5382,JOB008,SALES_REPORT,Reporting,6,Thursday,15,2,7,66,416336,58,75,Not Ready,Failed
5383,JOB001,DAILY_SALES,Reporting,21,Sunday,6,24,4,102,67101,77,93,Ready,Success
5384,JOB017,INVOICE_PROCESSING,Data Transfer,3,Wednesday,30,25,9,97,455251,76,55,Not Ready,Failed
5385,JOB018,VENDOR_DATA_SYNC,Backup,12,Tuesday,28,19,7,108,303551,43,75,Not Ready,Failed
5386,JOB010,ORDER_PROCESSING,Data Transfer,12,Monday,17,25,8,46,144162,41,67,Not Ready,Failed
5387,JOB012,DATABASE_BACKUP,Data Transfer,9,Wednesday,6,3,6,47,337672,70,77,Delayed,Success
5388,JOB017,INVOICE_PROCESSING,Reporting,17,Tuesday,0,11,5,56,51430,95,34,Ready,Success
5389,JOB010,ORDER_PROCESSING,Data Transfer,16,Monday,30,12,6,62,160278,95,91,Ready,Failed
5390,JOB014,MASTER_DATA_SYNC,Data Transfer,19,Friday,2,1,6,24,308845,57,34,Delayed,Failed
5391,JOB009,STOCK_UPDATE,Backup,19,Wednesday,30,18,2,60,286719,80,40,Not Ready,Failed
5392,JOB008,SALES_REPORT,Data Processing,12,Wednesday,20,3,5,71,464836,68,83,Delayed,Failed
5393,JOB019,SYSTEM_MONITORING,Reporting,16,Sunday,29,22,5,63,315800,42,26,Ready,Success
5394,JOB017,INVOICE_PROCESSING,Data Processing,21,Sunday,27,12,8,52,370631,23,71,Ready,Failed
5395,JOB015,DAILY_ANALYTICS,Backup,3,Tuesday,29,18,0,39,423516,95,38,Ready,Failed
5396,JOB006,FINANCE_REPORT,Synchronization,0,Saturday,10,7,6,12,277206,56,65,Ready,Success
5397,JOB007,CUSTOMER_REPORT,Data Transfer,0,Sunday,21,7,0,119,44485,25,57,Ready,Failed
5398,JOB018,VENDOR_DATA_SYNC,Data Processing,14,Thursday,14,15,9,80,219605,47,32,Ready,Success
5399,JOB016,WAREHOUSE_UPDATE,Data Transfer,12,Friday,28,25,3,118,273765,27,63,Ready,Success
5400,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,16,Thursday,24,10,6,113,456474,39,41,Delayed,Failed
5401,JOB009,STOCK_UPDATE,Reporting,23,Wednesday,24,17,5,111,23901,35,90,Ready,Failed
5402,JOB020,ARCHIVE_JOB,Data Processing,7,Thursday,2,3,5,36,241168,32,54,Ready,Success
5403,JOB010,ORDER_PROCESSING,Synchronization,17,Monday,29,23,4,97,433889,81,22,Ready,Failed
5404,JOB013,LOG_CLEANUP,Reporting,12,Friday,23,0,6,49,276778,85,35,Not Ready,Failed
5405,JOB007,CUSTOMER_REPORT,Data Transfer,22,Thursday,12,0,8,89,28736,72,64,Not Ready,Success
5406,JOB002,MONTHLY_PAYROLL,Data Processing,13,Monday,3,29,5,71,66912,47,35,Ready,Success
5407,JOB018,VENDOR_DATA_SYNC,Data Processing,7,Tuesday,22,13,9,106,172982,37,85,Ready,Failed
5408,JOB006,FINANCE_REPORT,Reporting,7,Thursday,21,3,6,31,182328,26,57,Ready,Success
5409,JOB002,MONTHLY_PAYROLL,Synchronization,14,Friday,7,10,8,7,96873,40,43,Ready,Success
5410,JOB015,DAILY_ANALYTICS,Reporting,12,Monday,21,17,6,61,450114,60,69,Ready,Failed
5411,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,6,Thursday,3,15,5,69,339019,58,76,Delayed,Failed
5412,JOB003,INVENTORY_UPDATE,Reporting,4,Tuesday,17,16,2,114,59957,92,75,Ready,Failed
5413,JOB009,STOCK_UPDATE,Data Processing,16,Thursday,6,23,0,24,219666,29,85,Delayed,Success
5414,JOB013,LOG_CLEANUP,Data Transfer,15,Monday,10,1,9,75,301154,50,92,Delayed,Failed
5415,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,22,Thursday,30,3,8,45,331527,61,81,Ready,Success
5416,JOB013,LOG_CLEANUP,Data Processing,1,Friday,28,2,6,5,12659,88,33,Ready,Failed
5417,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,21,Wednesday,26,14,2,78,336894,78,85,Ready,Failed
5418,JOB010,ORDER_PROCESSING,Synchronization,17,Monday,3,1,9,113,118391,57,79,Delayed,Failed
5419,JOB005,BACKUP_JOB,Synchronization,16,Monday,12,23,8,80,302574,62,40,Delayed,Failed
5420,JOB004,DATA_TRANSFER,Reporting,6,Monday,8,18,2,8,315644,21,54,Ready,Success
5421,JOB007,CUSTOMER_REPORT,Synchronization,12,Monday,8,8,2,75,111265,25,49,Not Ready,Failed
5422,JOB007,CUSTOMER_REPORT,Data Transfer,17,Thursday,22,9,6,14,344134,48,58,Ready,Success
5423,JOB013,LOG_CLEANUP,Synchronization,13,Friday,20,20,1,90,403326,49,44,Ready,Success
5424,JOB014,MASTER_DATA_SYNC,Reporting,17,Tuesday,18,24,9,93,262501,59,63,Ready,Success
5425,JOB009,STOCK_UPDATE,Synchronization,12,Friday,2,18,6,33,207779,56,78,Ready,Success
5426,JOB010,ORDER_PROCESSING,Reporting,10,Monday,24,27,6,107,34144,26,25,Ready,Success
5427,JOB014,MASTER_DATA_SYNC,Data Processing,20,Saturday,24,4,0,19,344064,69,22,Ready,Success
5428,JOB002,MONTHLY_PAYROLL,Data Transfer,20,Thursday,11,13,9,23,433418,37,55,Ready,Failed
5429,JOB003,INVENTORY_UPDATE,Reporting,15,Saturday,28,9,1,107,288970,27,20,Ready,Success
5430,JOB009,STOCK_UPDATE,Backup,22,Thursday,10,15,4,62,436372,90,53,Ready,Success
5431,JOB020,ARCHIVE_JOB,Backup,16,Monday,19,5,3,114,158318,74,84,Ready,Success
5432,JOB010,ORDER_PROCESSING,Data Processing,7,Thursday,10,24,2,57,287148,67,45,Delayed,Success
5433,JOB004,DATA_TRANSFER,Synchronization,18,Monday,16,7,9,50,213255,93,37,Ready,Success
5434,JOB009,STOCK_UPDATE,Data Transfer,19,Friday,28,1,7,22,131868,77,55,Delayed,Failed
5435,JOB009,STOCK_UPDATE,Data Processing,14,Sunday,25,17,6,110,438316,35,25,Ready,Failed
5436,JOB009,STOCK_UPDATE,Synchronization,8,Wednesday,20,28,8,7,143616,44,94,Ready,Success
5437,JOB016,WAREHOUSE_UPDATE,Data Processing,19,Thursday,13,20,2,74,12102,48,63,Delayed,Success
5438,JOB003,INVENTORY_UPDATE,Synchronization,9,Monday,15,20,9,26,66491,27,59,Ready,Success
5439,JOB014,MASTER_DATA_SYNC,Synchronization,11,Saturday,23,20,0,59,286013,74,49,Ready,Success
5440,JOB020,ARCHIVE_JOB,Backup,20,Monday,9,19,8,68,423757,71,93,Ready,Success
5441,JOB013,LOG_CLEANUP,Data Processing,22,Saturday,30,7,8,45,231732,45,50,Delayed,Failed
5442,JOB017,INVOICE_PROCESSING,Synchronization,19,Thursday,30,26,0,114,281294,44,77,Not Ready,Failed
5443,JOB019,SYSTEM_MONITORING,Data Transfer,0,Tuesday,3,4,7,99,88425,92,74,Ready,Failed
5444,JOB007,CUSTOMER_REPORT,Data Transfer,19,Saturday,9,16,9,89,404772,45,55,Delayed,Success
5445,JOB007,CUSTOMER_REPORT,Data Processing,8,Monday,25,15,0,12,291696,95,49,Ready,Success
5446,JOB007,CUSTOMER_REPORT,Reporting,21,Thursday,19,25,5,69,497946,66,67,Ready,Success
5447,JOB016,WAREHOUSE_UPDATE,Backup,14,Monday,28,29,8,7,365289,20,36,Ready,Success
5448,JOB001,DAILY_SALES,Backup,0,Tuesday,11,4,2,33,53396,83,46,Delayed,Failed
5449,JOB018,VENDOR_DATA_SYNC,Data Transfer,11,Wednesday,29,16,5,74,476679,31,82,Ready,Failed
5450,JOB014,MASTER_DATA_SYNC,Backup,2,Sunday,8,3,2,101,405679,43,33,Ready,Failed
5451,JOB003,INVENTORY_UPDATE,Data Processing,10,Sunday,14,0,4,22,45623,49,45,Ready,Failed
5452,JOB011,EMPLOYEE_DATA_SYNC,Reporting,1,Tuesday,8,21,6,110,162632,33,62,Not Ready,Failed
5453,JOB002,MONTHLY_PAYROLL,Data Processing,15,Friday,6,5,9,117,146482,42,94,Ready,Failed
5454,JOB018,VENDOR_DATA_SYNC,Data Transfer,8,Thursday,25,0,3,62,482183,21,20,Ready,Failed
5455,JOB016,WAREHOUSE_UPDATE,Backup,14,Tuesday,23,27,3,5,452335,22,43,Ready,Success
5456,JOB019,SYSTEM_MONITORING,Data Processing,11,Wednesday,11,23,6,26,17351,25,39,Ready,Success
5457,JOB014,MASTER_DATA_SYNC,Reporting,0,Monday,27,29,4,99,35388,40,91,Ready,Failed
5458,JOB005,BACKUP_JOB,Synchronization,12,Thursday,19,3,0,27,234688,39,27,Ready,Success
5459,JOB002,MONTHLY_PAYROLL,Backup,13,Saturday,23,1,9,12,15968,40,49,Ready,Failed
5460,JOB017,INVOICE_PROCESSING,Backup,7,Tuesday,13,12,1,33,337403,59,37,Ready,Failed
5461,JOB019,SYSTEM_MONITORING,Synchronization,7,Wednesday,21,13,5,48,226728,87,32,Ready,Success
5462,JOB011,EMPLOYEE_DATA_SYNC,Backup,11,Tuesday,15,16,8,119,41596,44,67,Ready,Failed
5463,JOB009,STOCK_UPDATE,Data Processing,0,Friday,28,10,6,114,114670,90,79,Ready,Failed
5464,JOB016,WAREHOUSE_UPDATE,Data Transfer,10,Sunday,18,2,3,66,477024,90,45,Ready,Success
5465,JOB019,SYSTEM_MONITORING,Backup,7,Sunday,22,6,1,23,191329,52,28,Ready,Failed
5466,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,9,Thursday,2,9,3,63,95168,70,72,Ready,Failed
5467,JOB014,MASTER_DATA_SYNC,Data Transfer,18,Monday,10,10,4,117,50544,91,90,Ready,Failed
5468,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,10,Wednesday,22,9,1,84,436797,39,28,Ready,Success
5469,JOB015,DAILY_ANALYTICS,Synchronization,6,Tuesday,20,7,0,23,37225,38,45,Delayed,Success
5470,JOB010,ORDER_PROCESSING,Backup,10,Thursday,19,4,3,105,489594,90,52,Ready,Failed
5471,JOB010,ORDER_PROCESSING,Reporting,16,Tuesday,18,22,5,26,396579,75,52,Ready,Success
5472,JOB003,INVENTORY_UPDATE,Backup,0,Thursday,7,1,0,87,228781,75,71,Ready,Failed
5473,JOB007,CUSTOMER_REPORT,Data Processing,20,Sunday,19,27,0,72,352418,20,59,Ready,Success
5474,JOB001,DAILY_SALES,Data Processing,20,Friday,7,27,8,9,125228,58,23,Not Ready,Failed
5475,JOB013,LOG_CLEANUP,Synchronization,7,Tuesday,25,14,4,9,290580,56,47,Not Ready,Failed
5476,JOB019,SYSTEM_MONITORING,Data Transfer,22,Friday,2,15,1,29,296229,37,73,Ready,Success
5477,JOB003,INVENTORY_UPDATE,Reporting,23,Saturday,9,3,1,28,154993,91,87,Ready,Failed
5478,JOB015,DAILY_ANALYTICS,Backup,5,Saturday,12,21,3,5,472418,25,68,Ready,Failed
5479,JOB017,INVOICE_PROCESSING,Reporting,21,Sunday,8,27,1,118,272040,41,25,Ready,Failed
5480,JOB001,DAILY_SALES,Data Transfer,17,Wednesday,5,27,3,32,14785,30,52,Not Ready,Success
5481,JOB013,LOG_CLEANUP,Data Transfer,5,Friday,14,15,5,51,119459,91,24,Ready,Success
5482,JOB008,SALES_REPORT,Reporting,4,Thursday,15,11,6,89,321529,28,37,Ready,Success
5483,JOB006,FINANCE_REPORT,Data Processing,12,Wednesday,4,27,5,64,487202,32,22,Ready,Success
5484,JOB012,DATABASE_BACKUP,Data Transfer,18,Tuesday,20,13,3,23,349308,22,21,Ready,Success
5485,JOB008,SALES_REPORT,Backup,21,Tuesday,12,11,9,91,316949,86,84,Ready,Failed
5486,JOB020,ARCHIVE_JOB,Reporting,7,Thursday,18,27,2,18,433869,26,54,Ready,Failed
5487,JOB013,LOG_CLEANUP,Data Transfer,8,Monday,1,20,3,74,175541,86,70,Ready,Success
5488,JOB013,LOG_CLEANUP,Data Processing,16,Monday,5,15,4,100,393816,94,87,Not Ready,Failed
5489,JOB013,LOG_CLEANUP,Reporting,2,Tuesday,26,15,3,118,426119,65,54,Ready,Failed
5490,JOB008,SALES_REPORT,Data Processing,18,Sunday,0,21,2,100,332686,77,91,Not Ready,Failed
5491,JOB018,VENDOR_DATA_SYNC,Backup,10,Sunday,14,11,0,12,471754,47,63,Delayed,Failed
5492,JOB020,ARCHIVE_JOB,Synchronization,23,Thursday,14,1,2,41,94136,50,48,Delayed,Success
5493,JOB001,DAILY_SALES,Reporting,16,Monday,13,22,4,90,374430,71,55,Delayed,Failed
5494,JOB008,SALES_REPORT,Backup,20,Friday,6,23,5,76,179742,28,61,Not Ready,Failed
5495,JOB016,WAREHOUSE_UPDATE,Data Processing,18,Tuesday,30,28,3,106,376049,95,26,Ready,Failed
5496,JOB012,DATABASE_BACKUP,Data Processing,1,Saturday,4,13,0,14,218634,27,32,Ready,Failed
5497,JOB002,MONTHLY_PAYROLL,Data Processing,7,Friday,19,10,9,71,314423,37,41,Ready,Failed
5498,JOB016,WAREHOUSE_UPDATE,Reporting,18,Thursday,24,8,6,17,382445,68,76,Ready,Failed
5499,JOB018,VENDOR_DATA_SYNC,Backup,6,Saturday,25,21,8,43,14950,30,64,Not Ready,Failed
5500,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,16,Friday,15,6,5,68,161835,21,73,Ready,Success
5501,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,5,Monday,16,28,5,34,315045,48,21,Ready,Success
5502,JOB005,BACKUP_JOB,Synchronization,18,Sunday,10,11,8,8,58587,74,91,Not Ready,Success
5503,JOB011,EMPLOYEE_DATA_SYNC,Backup,23,Monday,14,28,3,49,156656,72,76,Ready,Success
5504,JOB017,INVOICE_PROCESSING,Backup,5,Saturday,19,16,4,10,49284,45,94,Ready,Failed
5505,JOB012,DATABASE_BACKUP,Synchronization,1,Wednesday,15,8,4,20,283182,70,53,Ready,Failed
5506,JOB012,DATABASE_BACKUP,Data Processing,5,Sunday,2,5,4,26,310711,25,63,Ready,Success
5507,JOB008,SALES_REPORT,Data Transfer,22,Tuesday,5,11,7,95,323181,31,88,Ready,Failed
5508,JOB010,ORDER_PROCESSING,Data Processing,4,Saturday,20,19,0,25,436499,53,72,Ready,Success
5509,JOB006,FINANCE_REPORT,Data Transfer,18,Thursday,22,9,9,97,432423,89,81,Ready,Failed
5510,JOB001,DAILY_SALES,Data Processing,19,Tuesday,12,8,9,69,175328,83,52,Not Ready,Failed
5511,JOB011,EMPLOYEE_DATA_SYNC,Backup,3,Friday,0,11,2,34,181220,56,95,Delayed,Success
5512,JOB009,STOCK_UPDATE,Backup,21,Sunday,28,0,7,28,52522,56,88,Ready,Success
5513,JOB003,INVENTORY_UPDATE,Data Transfer,16,Thursday,20,1,8,68,36371,27,20,Delayed,Failed
5514,JOB014,MASTER_DATA_SYNC,Reporting,10,Thursday,13,18,1,17,137819,56,54,Ready,Success
5515,JOB013,LOG_CLEANUP,Reporting,3,Monday,1,0,3,98,102837,65,44,Ready,Failed
5516,JOB020,ARCHIVE_JOB,Data Processing,12,Friday,1,15,7,30,156021,50,23,Delayed,Failed
5517,JOB003,INVENTORY_UPDATE,Synchronization,19,Monday,26,15,4,102,182475,30,92,Delayed,Success
5518,JOB020,ARCHIVE_JOB,Data Processing,16,Monday,14,17,0,24,3966,55,86,Not Ready,Failed
5519,JOB017,INVOICE_PROCESSING,Data Transfer,8,Sunday,26,17,5,65,357920,87,29,Ready,Failed
5520,JOB019,SYSTEM_MONITORING,Data Transfer,3,Wednesday,17,22,8,119,259291,36,39,Ready,Failed
5521,JOB015,DAILY_ANALYTICS,Backup,22,Monday,8,25,8,10,438304,35,59,Ready,Success
5522,JOB005,BACKUP_JOB,Data Processing,13,Tuesday,25,12,0,47,256118,49,86,Ready,Success
5523,JOB009,STOCK_UPDATE,Synchronization,18,Thursday,2,21,3,53,97447,58,94,Ready,Failed
5524,JOB017,INVOICE_PROCESSING,Data Processing,2,Sunday,3,11,0,13,241134,63,34,Ready,Success
5525,JOB014,MASTER_DATA_SYNC,Data Processing,13,Monday,14,8,6,105,336251,88,47,Ready,Success
5526,JOB005,BACKUP_JOB,Data Processing,7,Saturday,4,29,2,41,20391,56,54,Not Ready,Failed
5527,JOB011,EMPLOYEE_DATA_SYNC,Reporting,23,Tuesday,29,4,1,20,320109,45,26,Ready,Success
5528,JOB007,CUSTOMER_REPORT,Synchronization,0,Friday,19,8,7,8,172046,40,73,Ready,Success
5529,JOB012,DATABASE_BACKUP,Data Processing,9,Thursday,19,29,8,36,369832,38,61,Not Ready,Failed
5530,JOB004,DATA_TRANSFER,Reporting,17,Sunday,4,12,6,88,490954,30,57,Delayed,Failed
5531,JOB016,WAREHOUSE_UPDATE,Data Processing,15,Saturday,9,15,5,97,103424,38,83,Not Ready,Failed
5532,JOB002,MONTHLY_PAYROLL,Synchronization,7,Sunday,15,27,9,99,283725,88,76,Ready,Failed
5533,JOB016,WAREHOUSE_UPDATE,Backup,0,Sunday,30,9,5,113,177344,21,48,Ready,Success
5534,JOB002,MONTHLY_PAYROLL,Reporting,11,Saturday,24,29,8,21,366285,44,85,Delayed,Failed
5535,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,7,Friday,11,15,4,45,267169,49,92,Ready,Failed
5536,JOB019,SYSTEM_MONITORING,Data Transfer,23,Saturday,24,13,4,93,390386,36,25,Ready,Failed
5537,JOB019,SYSTEM_MONITORING,Reporting,15,Tuesday,29,24,1,49,300169,37,21,Ready,Success
5538,JOB013,LOG_CLEANUP,Data Transfer,17,Sunday,13,1,5,20,179462,95,58,Ready,Success
5539,JOB007,CUSTOMER_REPORT,Data Transfer,3,Friday,21,27,5,24,370525,59,25,Ready,Success
5540,JOB013,LOG_CLEANUP,Data Transfer,5,Sunday,10,24,5,46,332633,25,33,Delayed,Success
5541,JOB020,ARCHIVE_JOB,Synchronization,11,Saturday,27,18,3,14,281822,62,37,Delayed,Success
5542,JOB016,WAREHOUSE_UPDATE,Data Transfer,8,Friday,29,10,6,56,400533,89,89,Ready,Failed
5543,JOB017,INVOICE_PROCESSING,Backup,14,Friday,18,18,8,64,168307,36,95,Ready,Success
5544,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,15,Monday,5,27,0,52,215024,61,41,Delayed,Success
5545,JOB014,MASTER_DATA_SYNC,Reporting,23,Monday,9,10,2,27,325492,38,32,Ready,Success
5546,JOB002,MONTHLY_PAYROLL,Data Processing,11,Monday,19,13,9,120,199079,74,92,Ready,Success
5547,JOB015,DAILY_ANALYTICS,Reporting,23,Saturday,2,14,8,37,71649,48,29,Ready,Failed
5548,JOB013,LOG_CLEANUP,Synchronization,22,Thursday,21,24,4,111,425723,73,46,Ready,Success
5549,JOB013,LOG_CLEANUP,Data Transfer,13,Tuesday,14,6,5,81,252450,90,33,Ready,Failed
5550,JOB005,BACKUP_JOB,Data Processing,12,Saturday,10,14,7,29,122493,27,28,Ready,Success
5551,JOB017,INVOICE_PROCESSING,Data Processing,1,Sunday,21,29,8,54,63784,27,28,Ready,Success
5552,JOB004,DATA_TRANSFER,Data Processing,2,Monday,1,26,7,105,316367,88,76,Not Ready,Failed
5553,JOB006,FINANCE_REPORT,Synchronization,23,Friday,24,23,2,104,270883,62,54,Not Ready,Failed
5554,JOB006,FINANCE_REPORT,Reporting,21,Saturday,23,22,9,92,198756,69,45,Not Ready,Failed
5555,JOB003,INVENTORY_UPDATE,Backup,9,Friday,5,24,0,74,287760,23,60,Ready,Success
5556,JOB020,ARCHIVE_JOB,Data Processing,8,Sunday,16,7,4,83,351544,55,86,Ready,Success
